Date,High,Low,Volume,Close,Open,5SMA,30SMA,200SMA,CornClose,OilPrices,Volatility,MACD,adjUSDollarIndex,AvgTrueRange,DiscreteProfit
1/7/2015,2029.609985,2005.550049,3805480000,2025.900024,2005.550049,2033.237964,2052.599333,1960.920548,1.39,11.19,19.309999,-26.13,94.019997,22.98788021,1
1/8/2015,2064.080078,2030.609985,3934010000,2062.139893,2030.609985,2033.885962,2052.356999,1961.903148,1.36,11.31,17.01,-11.41,94.470001,22.57145479,0
1/9/2015,2064.429932,2038.329956,3364140000,2044.810059,2063.449951,2031.207983,2051.616333,1962.864398,1.37,11.12,17.549999,0.2,94.779999,20.98288414,0
1/12/2015,2049.300049,2022.579956,3456460000,2028.26001,2046.130005,2032.743994,2050.130664,1963.760497,1.36,10.47,19.6,3.52,94.800003,21.69002871,0
1/13/2015,2056.929932,2008.25,4107300000,2023.030029,2031.579956,2036.828003,2048.64633,1964.587548,1.39,10.59,20.559999,14.55,94.5,24.49002521,0
1/14/2015,2018.400024,1988.439941,4378680000,2011.27002,2018.400024,2033.902002,2047.240666,1965.282198,1.29,11.04,21.48,33.31,93.599998,26.37575,0
1/15/2015,2021.349976,1991.469971,4276720000,1992.670044,2013.75,2020.008032,2044.777999,1965.817948,1.31,10.48,22.389999,12.85,93.989998,28.10289664,1
1/16/2015,2020.459961,1988.119995,4056410000,2019.420044,1992.25,2014.930029,2042.947664,1966.460548,1.32,11.09,20.950001,14.81,94.699997,29.64003221,1
1/20/2015,2028.939941,2004.48999,3944340000,2022.550049,2020.76001,2013.788037,2041.302002,1967.129448,1.31,10.5,19.889999,8.94,94.699997,30.82931093,1
1/21/2015,2038.290039,2012.040039,3730070000,2032.119995,2020.189941,2015.60603,2039.860331,1967.964598,1.33,10.68,18.85,-17.27,94.449997,31.91573671,1
1/22/2015,2064.620117,2026.380005,4176050000,2063.149902,2034.300049,2025.982007,2039.954993,1969.055148,1.34,10.47,16.4,-6.99,94.760002,32.67287779,0
1/23/2015,2062.97998,2050.540039,3573560000,2051.820068,2062.97998,2037.812012,2039.688326,1970.054448,1.33,10.16,16.66,-14.21,94.989998,31.69357743,1
1/26/2015,2057.620117,2040.969971,3465760000,2057.090088,2050.419922,2045.34602,2040.719995,1970.978998,1.32,10.07,15.52,9.2,94.089996,29.96430321,0
1/27/2015,2047.859985,2019.910034,3329810000,2029.550049,2047.859985,2046.74602,2040.527332,1971.961349,1.31,10.32,17.219999,33.64,94.199997,29.91930286,0
1/28/2015,2042.48999,2001.48999,4067530000,2002.160034,2032.339966,2040.754028,2040.521667,1972.893699,1.3,9.85,20.440001,19.5,94.339996,30.91930286,1
1/29/2015,2024.640015,1989.180054,4127140000,2021.25,2002.449951,2032.374048,2041.575667,1973.846899,1.26,9.92,18.76,49.16,94.059998,30.7250105,0
1/30/2015,2023.319946,1993.380005,4538650000,1994.98999,2019.349976,2021.008032,2042.317334,1974.606949,1.25,10.68,20.969999,31.67,94.199997,30.99929371,1
2/2/2015,2021.660034,1980.900024,4008330000,2020.849976,1996.670044,2013.76001,2042.582666,1975.399649,1.26,11.27,19.43,12.85,94.400002,32.00214493,1
2/3/2015,2050.300049,2022.709961,4615900000,2050.030029,2022.709961,2017.856006,2042.209334,1976.325549,1.29,11.93,17.33,25.83,94.25,30.62858357,0
2/4/2015,2054.73999,2036.719971,4141920000,2041.51001,2048.860107,2025.726001,2041.238005,1977.173649,1.31,11.06,18.33,10.27,94.57,29.44500721,1
2/5/2015,2063.550049,2043.449951,3821990000,2062.52002,2043.449951,2033.980005,2040.704004,1978.088499,1.31,11.59,16.85,20.64,94.489998,28.88500964,0
2/6/2015,2072.399902,2049.969971,4232970000,2055.469971,2062.280029,2046.076001,2039.814006,1978.988899,1.31,11.88,17.290001,31.81,94.209999,28.17715,0
2/9/2015,2056.159912,2041.880005,3549540000,2046.73999,2053.469971,2051.254004,2038.642676,1979.829549,1.32,12.11,18.549999,16.54,95.290001,27.45071829,1
2/10/2015,2070.860107,2048.620117,3669850000,2068.590088,2049.379883,2054.966016,2037.970011,1980.855499,1.34,11.51,17.23,21.67,95.25,27.29858379,0
2/11/2015,2073.47998,2057.98999,3596860000,2068.530029,2068.550049,2060.37002,2037.235343,1981.850999,1.34,11.22,16.959999,7.13,95.459999,25.67357507,1
2/12/2015,2088.530029,2069.97998,3788350000,2088.47998,2069.97998,2065.562012,2037.50634,1982.901749,1.32,11.67,15.34,2.42,95.379997,26.201442,1
2/13/2015,2097.030029,2086.699951,3527450000,2096.98999,2088.780029,2073.866015,2038.776009,1983.966949,1.32,12.01,14.69,0.57,95.970001,25.75000857,1
2/17/2015,2101.300049,2089.800049,3361750000,2100.340088,2096.469971,2084.586035,2040.18068,1985.05025,1.33,12.13,15.8,1.6,96.379997,23.915719,0
2/18/2015,2100.22998,2092.149902,3370020000,2099.679932,2099.159912,2090.804004,2042.817346,1986.142949,1.32,11.75,15.45,3.89,97.620003,21.57216086,0
2/19/2015,2102.129883,2090.790039,3247100000,2097.449951,2099.25,2096.587988,2045.978678,1987.206899,1.32,11.62,15.29,-7.51,97.589996,19.84929536,1
2/20/2015,2110.610107,2085.439941,3281600000,2110.300049,2097.649902,2100.952002,2048.792013,1988.419799,1.33,11.33,14.3,-7.07,98.620003,19.50859714,0
2/23/2015,2110.050049,2103,3093680000,2109.659912,2109.830078,2103.485986,2050.376013,1989.577049,1.3,10.95,14.56,-13.81,99.800003,17.11859993,1
2/24/2015,2117.939941,2105.870117,3199840000,2115.47998,2109.100098,2106.513965,2052.731677,1990.776299,1.3,10.9,13.69,-14.27,99.150002,15.87715357,0
2/25/2015,2119.590088,2109.889893,3312340000,2113.860107,2115.300049,2109.35,2055.585014,1991.953199,1.28,11.31,13.84,-14.13,100.330002,15.28288043,0
2/26/2015,2113.909912,2103.76001,3408690000,2110.73999,2113.909912,2112.008008,2058.508679,1993.023649,1.3,10.88,13.91,-11.22,99.599998,14.43358493,0
2/27/2015,2112.73999,2103.75,3547380000,2104.5,2110.879883,2110.847998,2061.616345,1994.058899,1.3,10.95,13.34,-25.78,99.589996,13.47358914,1
3/2/2015,2117.52002,2104.5,3409490000,2117.389893,2105.22998,2112.393994,2065.773673,1995.203199,1.32,11.07,13.04,-20.35,98.550003,13.38359721,0
3/3/2015,2115.76001,2098.26001,3262300000,2107.780029,2115.76001,2110.854004,2068.719006,1996.387849,1.31,11.18,13.86,-16.4,99.099998,13.02715193,0
3/4/2015,2107.719971,2094.48999,3421110000,2098.530029,2107.719971,2107.787988,2071.251672,1997.491199,1.31,11.53,14.23,-22.57,97.910004,12.87001257,1
3/5/2015,2104.25,2095.219971,3103030000,2101.040039,2098.540039,2105.847998,2073.549007,1998.571,1.31,11.34,14.04,1.13,97.029999,12.08644321,0
3/6/2015,2100.909912,2067.27002,3853570000,2071.26001,2100.909912,2099.2,2073.819344,1999.56315,1.3,11.03,15.2,-9.03,97.190002,13.76072471,1
3/9/2015,2083.48999,2072.209961,3349090000,2079.429932,2072.25,2091.608008,2074.739673,2000.520149,1.31,11.1,15.06,22.75,96.980003,13.81286614,0
3/10/2015,2076.139893,2044.160034,3668900000,2044.160034,2076.139893,2078.884009,2074.308671,2001.2785,1.28,10.79,16.690001,27.2,97.440002,15.74713129,0
3/11/2015,2050.080078,2039.689941,3406570000,2040.23999,2044.689941,2067.226001,2074.665002,2001.97705,1.31,10.7,16.870001,7.97,97.290001,15.67929507,1
3/12/2015,2066.409912,2041.099976,3405860000,2065.949951,2041.099976,2060.207983,2076.791333,2002.747249,1.31,10.44,15.42,23.46,97.980003,15.75070621,0
3/13/2015,2064.560059,2041.170044,3498560000,2053.399902,2064.560059,2056.635962,2077.862996,2003.465348,1.28,10.03,16,0.81,98.360001,16.9992675,1
3/16/2015,2081.409912,2055.350098,3295600000,2081.189941,2055.350098,2056.987964,2080.736328,2004.271148,1.26,9.7,15.61,9.97,98.190002,18.13785221,0
3/17/2015,2080.590088,2065.080078,3221840000,2074.280029,2080.590088,2063.011963,2082.51733,2005.024698,1.25,9.44,15.66,-12.22,97.440002,18.59568564,1
3/18/2015,2106.850098,2061.22998,4128210000,2099.5,2072.840088,2074.863965,2084.166329,2005.897349,1.25,9.99,13.97,-2.59,96.75,21.1292725,0
3/19/2015,2098.689941,2085.560059,3305220000,2089.27002,2098.689941,2079.527978,2085.758329,2006.722499,1.25,9.57,14.07,-21.46,97.110001,21.48284043,1
3/20/2015,2113.919922,2090.320068,5554120000,2108.100098,2090.320068,2090.468018,2087.277665,2007.623599,1.28,9.79,13.02,-20.18,97.830002,22.31354629,0
3/23/2015,2114.860107,2104.419922,3267960000,2104.419922,2107.98999,2095.114014,2088.90933,2008.443399,1.28,10.01,13.41,-12.23,98.07,21.69285357,0
3/24/2015,2107.629883,2091.5,3189820000,2091.5,2103.939941,2098.558008,2090.401331,2009.153699,1.3,10.06,13.62,12.52,99.160004,21.89569957,0
3/25/2015,2097.429932,2061.050049,3521140000,2061.050049,2093.100098,2090.868018,2090.149996,2009.702599,1.32,10.42,15.44,16.46,99.389999,23.84926057,0
3/26/2015,2067.149902,2045.5,3510670000,2056.149902,2059.939941,2084.243994,2089.737325,2010.229399,1.32,10.94,15.8,14.49,99.489998,22.98353793,1
3/27/2015,2062.830078,2052.959961,3008550000,2061.02002,2055.780029,2074.827979,2088.821993,2010.815049,1.3,10.25,15.07,-5.77,98.760002,22.81497629,1
3/30/2015,2088.969971,2064.110107,2917690000,2086.23999,2064.110107,2071.191992,2088.46366,2011.595699,1.32,10.27,14.51,12.55,98.330002,22.29212293,0
3/31/2015,2084.050049,2067.040039,3376550000,2067.889893,2084.050049,2066.469971,2087.381986,2012.254348,1.32,10.05,15.29,20.69,97.419998,22.92139536,0
4/1/2015,2067.629883,2048.379883,3543270000,2059.689941,2067.629883,2066.197949,2086.048987,2012.863898,1.26,10.51,15.11,16.95,97.519997,22.44568736,1
4/2/2015,2072.169922,2057.320068,3095960000,2066.959961,2060.030029,2068.359961,2085.032654,2013.488748,1.28,10.51,14.67,8.07,97.940002,21.73639786,1
4/6/2015,2086.98999,2056.52002,3302970000,2080.620117,2064.870117,2072.27998,2084.043323,2014.106948,1.285,11.04,14.74,14.79,97.980003,21.91210929,0
4/7/2015,2089.810059,2076.100098,3065510000,2076.330078,2080.790039,2070.297998,2082.932328,2014.691199,1.29,11.47,14.78,11.92,98.019997,21.74068771,1
4/8/2015,2086.689941,2073.300049,3265330000,2081.899902,2076.939941,2073.1,2081.812992,2015.286348,1.27,10.81,13.98,6.02,97.279999,19.43852871,1
4/9/2015,2093.310059,2074.290039,3172360000,2091.179932,2081.290039,2079.397998,2081.056986,2015.929198,1.26,10.79,13.09,-2.08,96.919998,19.8013915,1
4/10/2015,2102.610107,2091.51001,536200000,2102.060059,2091.51001,2086.418018,2080.767655,2016.689598,1.27,11.03,12.58,7.48,96.769997,18.85712529,0
4/13/2015,2107.649902,2092.330078,2908420000,2092.429932,2102.030029,2088.779981,2080.36532,2017.354098,1.25,11.08,13.94,4.78,96.089996,19.20567093,1
4/14/2015,2098.620117,2083.23999,3301270000,2095.840088,2092.280029,2092.681983,2079.646993,2018.047198,1.25,11.29,13.67,-4.02,95.120003,19.15211693,1
4/15/2015,2111.909912,2097.820068,4013760000,2106.629883,2097.820068,2097.627979,2079.608655,2018.775548,1.25,11.89,12.84,-2.22,94.599998,17.70139843,0
4/16/2015,2111.300049,2100.02002,3434120000,2104.98999,2105.959961,2100.38999,2079.823987,2019.499348,1.25,12.08,12.6,19.27,95.300003,16.96069321,0
4/17/2015,2102.580078,2072.370117,3627600000,2081.179932,2102.580078,2096.213965,2079.161983,2020.038648,1.26,12.01,13.89,2.73,95.480003,18.58567579,1
4/20/2015,2103.939941,2084.110107,3000160000,2100.399902,2084.110107,2097.807959,2080.133313,2020.667548,1.27,12.05,13.3,7.92,95.129997,18.21496564,0
4/21/2015,2109.639893,2094.379883,3243410000,2097.290039,2102.820068,2098.097949,2080.72865,2021.226798,1.24,11.76,13.25,-0.81,94.129997,17.93354129,1
4/22/2015,2109.97998,2091.050049,3348480000,2107.959961,2098.27002,2098.363965,2082.855314,2021.878348,1.24,11.68,12.71,-4.55,94.620003,17.89210707,1
4/23/2015,2120.48999,2103.189941,3636670000,2112.929932,2107.209961,2099.951953,2085.278312,2022.624448,1.26,11.94,12.48,-9.32,94.790001,18.067121,1
4/24/2015,2120.919922,2112.800049,3375780000,2117.689941,2112.800049,2107.253955,2087.002979,2023.348748,1.22,11.91,12.29,-2.44,95.010002,16.4706855,0
4/27/2015,2125.919922,2107.040039,3438750000,2108.919922,2119.290039,2108.957959,2088.853646,2024.069947,1.21,11.8,13.12,-9.12,94.529999,16.83996564,1
4/28/2015,2116.040039,2094.889893,3546270000,2114.76001,2108.350098,2112.451953,2089.972648,2024.805897,1.19,11.85,12.41,-2.9,93.620003,17.3942695,0
4/29/2015,2113.649902,2097.409912,4074970000,2106.850098,2112.48999,2112.229981,2091.058317,2025.454648,1.2,12.19,13.39,15.58,93.360001,17.27498936,0
4/30/2015,2105.52002,2077.590088,4509680000,2085.51001,2105.52002,2106.745996,2090.591984,2026.015798,1.2,12.46,14.55,-4.69,93.139999,18.548549,1
5/1/2015,2108.409912,2087.379883,3379390000,2108.290039,2087.379883,2104.866016,2091.225985,2026.649398,1.2,12.39,12.7,-9.14,94.190002,19.08998314,1
5/4/2015,2120.949951,2110.22998,3091580000,2114.48999,2110.22998,2105.980029,2091.438981,2027.431248,1.185,12.29,12.85,12.96,95.269997,18.89568207,0
5/5/2015,2115.23999,2088.459961,3793950000,2089.459961,2112.629883,2100.92002,2090.940316,2027.987448,1.17,12.64,14.31,21.58,95.449997,19.66069671,0
5/6/2015,2098.419922,2067.929932,3792210000,2080.149902,2091.26001,2095.57998,2090.561979,2028.520048,1.2,12.69,15.15,17.36,95.260002,21.03283679,1
5/7/2015,2092.899902,2074.98999,3676640000,2088,2079.959961,2096.077978,2091.460311,2029.042397,1.19,12.27,15.13,-4.77,96.010002,19.98212529,1
5/8/2015,2117.659912,2092.129883,3399440000,2116.100098,2092.129883,2097.63999,2093.458651,2029.687848,1.18,12.4,12.86,6.99,96.400002,20.4749755,0
5/11/2015,2117.689941,2104.580078,2992670000,2105.330078,2115.560059,2095.808008,2094.935653,2030.274598,1.19,12.37,13.85,12.99,97.300003,20.32139357,0
5/12/2015,2105.060059,2085.570068,3139520000,2099.120117,2102.870117,2097.740039,2095.36499,2030.878499,1.18,12.63,13.86,15.36,97.370003,20.38068493,0
5/13/2015,2110.189941,2096.040039,3374260000,2098.47998,2099.620117,2101.406055,2096.38466,2031.476349,1.18,12.54,13.76,-2.85,96.970001,20.15567443,1
5/14/2015,2121.449951,2100.429932,3225740000,2121.100098,2100.429932,2108.026074,2098.431665,2032.2321,1.2,12.48,12.74,-2.74,96.910004,21.21639571,1
5/15/2015,2123.889893,2116.810059,3092080000,2122.72998,2122.070068,2109.352051,2100.290666,2032.9954,1.2,12.48,12.38,-9.08,97.389999,20.37353507,1
5/18/2015,2131.780029,2120.01001,2888190000,2129.199951,2121.300049,2114.126025,2101.909994,2033.988049,1.22,12.43,12.73,-8.85,95.839996,19.703526,0
5/19/2015,2133.02002,2124.5,3296030000,2127.830078,2129.449951,2119.868017,2103.62666,2035.00145,1.19,11.88,12.85,-8.75,95.470001,19.07280614,0
5/20/2015,2134.719971,2122.590088,3025880000,2125.850098,2127.790039,2125.342041,2105.091667,2035.93575,1.18,12.02,12.88,-15.13,95.459999,17.84922564,1
5/21/2015,2134.280029,2122.949951,3070460000,2130.820068,2125.550049,2127.286035,2106.413005,2036.988801,1.19,12.45,12.11,-13.01,96.309998,17.02280964,0
5/22/2015,2132.149902,2126.060059,2571860000,2126.060059,2130.360107,2127.952051,2107.213005,2038.017901,1.2,12.28,12.13,4.42,95.300003,16.553519,0
5/26/2015,2125.340088,2099.179932,3342130000,2104.199951,2125.340088,2122.952051,2107.605339,2038.991051,1.18,11.92,14.06,-14.69,95.169998,16.56066886,1
5/27/2015,2126.219971,2105.129883,3127960000,2123.47998,2105.129883,2122.082031,2108.526668,2039.950501,1.16,11.77,13.27,-13.06,94.650002,15.955671,0
5/28/2015,2122.27002,2112.860107,2980350000,2120.790039,2122.27002,2121.070019,2108.998673,2040.869851,1.16,11.82,13.31,-3.27,94.980003,15.43495393,0
5/29/2015,2120.659912,2104.889893,3927390000,2107.389893,2120.659912,2116.383984,2109.07867,2041.738051,1.17,12.35,13.84,-9.15,94.970001,14.4521135,1
6/1/2015,2119.149902,2102.540039,3011710000,2111.72998,2108.639893,2113.517969,2110.097005,2042.563101,1.16,12.37,13.97,-8.44,94.809998,14.7021135,0
6/2/2015,2117.590088,2099.139893,3049350000,2109.600098,2110.409912,2114.597998,2110.403678,2043.335201,1.17,12.62,14.24,-14.31,95,14.60855529,1
6/3/2015,2121.919922,2109.610107,3099980000,2114.070068,2110.639893,2112.716016,2110.963013,2044.130251,1.18,12.25,13.66,0.39,94.300003,14.47783543,0
6/4/2015,2112.889893,2093.22998,3200050000,2095.840088,2112.350098,2107.726025,2110.559017,2044.750751,1.19,11.91,14.71,1.53,94.040001,14.32570093,0
6/5/2015,2100.98999,2085.669922,3243690000,2092.830078,2095.090088,2104.814062,2109.889022,2045.306902,1.2,12.07,14.21,14.07,94.089996,14.91428907,0
6/8/2015,2093.01001,2079.110107,2917150000,2079.280029,2092.340088,2098.324072,2108.608691,2045.770752,1.19,11.92,15.29,14.55,94.330002,15.06642364,1
6/9/2015,2085.620117,2072.139893,3034580000,2080.149902,2079.070068,2092.434033,2107.649691,2046.209651,1.2,12.28,14.47,-5.92,95.43,15.42072393,1
6/10/2015,2108.5,2081.120117,3414320000,2105.199951,2081.120117,2090.66001,2107.331022,2046.793651,1.18,12.56,13.22,-8.02,95.260002,16.57931071,1
6/11/2015,2115.02002,2106.23999,3128600000,2108.860107,2106.23999,2093.264013,2107.398022,2047.348351,1.18,12.45,12.85,4.52,95.190002,16.47145293,0
6/12/2015,2107.429932,2091.330078,2719400000,2094.110107,2107.429932,2093.520019,2107.684692,2047.818802,1.16,12.31,13.78,12.91,95.470001,17.28860907,0
6/15/2015,2091.340088,2072.48999,3061570000,2084.429932,2091.340088,2094.55,2106.889355,2048.240352,1.14,12.23,15.39,3.37,94.790001,16.91289407,1
6/16/2015,2097.399902,2082.100098,2919900000,2096.290039,2084.26001,2097.778027,2106.28269,2048.738102,1.14,12.31,14.81,1.25,95.489998,16.43287864,1
6/17/2015,2106.790039,2088.860107,3222240000,2100.439941,2097.399902,2096.826025,2106.64869,2049.223452,1.17,12.25,14.5,-17.39,96.309998,16.95502571,1
6/18/2015,2126.649902,2101.580078,3520360000,2121.23999,2101.580078,2099.302002,2108.018359,2049.818251,1.18,12.36,13.19,-8.17,96.110001,17.69144107,0
6/19/2015,2121.639893,2109.449951,4449810000,2109.98999,2121.060059,2102.477978,2108.751359,2050.364601,1.15,12.15,13.96,-22.62,95.949997,17.37573243,1
6/22/2015,2129.870117,2112.5,3030020000,2122.850098,2112.5,2110.162012,2108.976359,2050.990602,1.15,12.23,12.74,-26.77,96.300003,17.47787043,1
6/23/2015,2128.030029,2119.889893,3091190000,2124.199951,2123.159912,2115.743994,2109.605355,2051.573052,1.19,12.45,12.11,-17.05,96.870003,17.17932129,0
6/24/2015,2125.100098,2108.580078,3102480000,2108.580078,2123.649902,2117.372021,2109.920687,2052.108252,1.19,12.26,13.26,-15.82,96.290001,16.870745,0
6/25/2015,2116.040039,2101.780029,3214610000,2102.310059,2109.959961,2113.586035,2110.048356,2052.677603,1.22,12.12,14.01,-18.53,96.610001,16.79502657,0
6/26/2015,2108.919922,2095.379883,5025470000,2101.48999,2102.620117,2111.886035,2109.394686,2053.206603,1.26,12.11,14.02,18.63,96.029999,16.769322,0
6/29/2015,2098.629883,2056.639893,3678960000,2057.639893,2098.629883,2098.843994,2107.225016,2053.507552,1.28,11.79,18.85,12.82,96.860001,19.01002721,1
6/30/2015,2074.280029,2056.320068,4078540000,2063.110107,2061.189941,2086.626025,2105.022021,2053.895403,1.27,12.05,18.23,2.42,96.639999,18.26787457,1
7/1/2015,2082.780029,2067,3727260000,2077.419922,2067,2080.393994,2103.341683,2054.361852,1.34,11.5,16.09,4.8,97.129997,18.9714355,0
7/2/2015,2085.060059,2071.02002,2996540000,2076.780029,2078.030029,2075.287988,2101.706014,2054.750853,1.36,11.41,16.790001,13.03,97.660004,18.7221505,0
7/6/2015,2078.610107,2058.399902,3486360000,2068.76001,2073.949951,2068.741992,2099.637345,2055.086803,1.36,10.61,17.01,3,97.860001,18.6214425,1
7/7/2015,2083.73999,2044.02002,4458660000,2081.340088,2069.52002,2073.482031,2098.14668,2055.436703,1.34,10.61,16.09,36.82,98.029999,20.36574007,0
7/8/2015,2077.659912,2044.660034,3608780000,2046.680054,2077.659912,2070.196021,2096.22935,2055.618104,1.37,10.35,19.66,35.97,97.330002,21.7050345,1
7/9/2015,2074.280029,2049.72998,3446810000,2051.310059,2049.72998,2064.974048,2093.823686,2055.903204,1.37,10.54,19.969999,19.51,97.599998,21.80432121,1
7/10/2015,2081.310059,2052.73999,3065070000,2076.620117,2052.73999,2064.942066,2092.351355,2056.372454,1.39,10.55,16.83,4.16,97.120003,23.07646821,1
7/13/2015,2100.669922,2080.030029,3096730000,2099.600098,2080.030029,2071.110083,2092.091695,2056.878954,1.41,10.44,13.9,-1.57,97.239998,23.37430236,1
7/14/2015,2111.97998,2098.179932,3002120000,2108.949951,2099.719971,2076.632056,2091.999027,2057.593754,1.39,10.59,13.37,0.46,96.5,23.77858179,0
7/15/2015,2114.139893,2102.48999,3261810000,2107.399902,2109.01001,2088.776025,2091.925688,2058.216504,1.37,10.27,13.23,-15.25,96.769997,23.43071629,1
7/16/2015,2124.419922,2110.550049,3227080000,2124.290039,2110.550049,2103.372021,2092.266353,2058.948954,1.39,10.11,12.11,-18.6,96.980003,23.62785986,1
7/17/2015,2128.909912,2119.879883,3362750000,2126.639893,2126.800049,2113.375977,2093.293013,2059.720703,1.35,10.11,11.95,-23.28,97.559998,23.30571629,1
7/20/2015,2132.820068,2123.659912,3245870000,2128.280029,2126.850098,2119.111963,2094.474679,2060.631303,1.31,9.92,12.25,-18.96,97.370003,20.75643479,0
7/21/2015,2128.48999,2115.399902,3343690000,2119.209961,2127.550049,2121.163965,2095.805676,2061.496503,1.31,10.05,12.22,-18.58,97.489998,20.40858671,0
7/22/2015,2118.51001,2110,3694070000,2114.149902,2118.209961,2122.513965,2096.93901,2062.227752,1.29,9.69,12.12,-11.32,97.93,19.66144664,0
7/23/2015,2116.870117,2098.629883,3772810000,2102.149902,2114.159912,2118.085937,2096.837341,2062.914402,1.28,9.57,12.64,6.32,97.959999,19.96146057,0
7/24/2015,2106.01001,2077.090088,3870040000,2079.649902,2102.23999,2108.687939,2095.863668,2063.637151,1.27,9.48,13.74,16.47,97.830002,20.58358321,0
7/27/2015,2078.189941,2063.52002,3836750000,2067.639893,2078.189941,2096.559912,2094.981327,2064.130901,1.22,9.22,15.6,-5.38,97.559998,18.89857693,1
7/28/2015,2095.600098,2069.090088,4117740000,2093.25,2070.75,2091.36792,2095.27533,2064.956101,1.2,9.34,13.44,-18.13,97.160004,18.27573057,1
7/29/2015,2110.600098,2094.080078,4038900000,2108.570068,2094.699951,2090.251953,2095.684664,2065.968301,1.19,9.6,12.5,-20.04,97.290001,17.5435965,1
7/30/2015,2110.47998,2094.969971,3579410000,2108.629883,2106.780029,2091.547949,2095.957662,2067.137751,1.18,9.52,12.13,-19.24,96.260002,16.50859714,0
7/31/2015,2114.23999,2102.070068,3681340000,2103.840088,2111.600098,2096.385986,2095.377665,2068.268452,1.2,9.17,12.12,-17.82,96.449997,15.66003407,0
8/3/2015,2105.699951,2087.310059,3476770000,2098.040039,2104.48999,2102.466016,2094.979334,2069.446202,1.18,8.83,12.56,-17.23,96.57,15.98788007,0
8/4/2015,2102.51001,2088.600098,3546710000,2093.320068,2097.679932,2102.480029,2093.994999,2070.599002,1.19,8.91,13,-26.85,96.82,16.14930929,1
8/5/2015,2112.659912,2095.27002,3968680000,2099.840088,2095.27002,2100.734033,2093.183004,2071.664402,1.18,8.79,12.51,-16.04,96.970001,16.315011,0
8/6/2015,2103.320068,2075.530029,4246570000,2083.560059,2100.75,2095.720068,2092.349003,2072.562153,1.2,8.68,13.77,-14.95,96.459999,17.65501171,0
8/7/2015,2082.610107,2067.909912,3602320000,2077.570068,2082.610107,2090.466064,2091.524337,2073.243603,1.19,8.46,13.39,-42.87,95.75,18.1185825,1
8/10/2015,2105.350098,2080.97998,3514460000,2104.179932,2080.97998,2091.694043,2091.614001,2074.128953,1.21,8.67,12.23,-29.53,94.830002,19.16786407,0
8/11/2015,2102.659912,2076.48999,3708880000,2084.070068,2102.659912,2089.844043,2092.495007,2074.795203,1.24,8.4,13.71,-38.63,93.309998,20.48786271,1
8/12/2015,2089.060059,2052.090088,4269130000,2086.050049,2081.100098,2087.086035,2093.259672,2075.402554,1.2,8.37,13.61,-43.01,94.529999,21.82570107,0
8/13/2015,2092.929932,2078.26001,3221300000,2083.389893,2086.189941,2087.052002,2093.458671,2076.011353,1.16,8.12,13.49,-58.62,95.099998,20.80784393,1
8/14/2015,2092.449951,2080.610107,2795590000,2091.540039,2083.149902,2089.845996,2093.950671,2076.543803,1.17,8.05,12.83,-78.61,95.610001,20.50141264,1
8/17/2015,2102.870117,2079.300049,2867690000,2102.439941,2089.699951,2089.497998,2095.073336,2077.144503,1.18,7.98,13.02,-86.76,96.110001,20.18783143,0
8/18/2015,2103.469971,2094.139893,2949990000,2096.919922,2101.98999,2092.067969,2095.592664,2077.655852,1.17,8.08,13.79,-87.03,95.949997,19.61497286,0
8/19/2015,2096.169922,2070.530029,3512920000,2079.610107,2095.689941,2090.77998,2096.690332,2077.963652,1.19,7.66,15.25,-63.85,95.449997,20.39210743,0
8/20/2015,2076.610107,2035.72998,3922470000,2035.72998,2076.610107,2081.247998,2096.170996,2078.053252,1.18,7.62,19.139999,-19.56,95.830002,22.65712207,0
8/21/2015,2034.079956,1970.890015,5018240000,1970.890015,2034.079956,2057.117993,2092.646659,2077.847202,1.19,7.5,28.030001,42.7,96.410004,25.97498443,0
8/24/2015,1965.150024,1867.01001,6612690000,1893.209961,1965.150024,2015.271997,2085.766988,2077.195402,1.15,7.01,40.740002,66.84,96.230003,32.40141964,0
8/25/2015,1948.040039,1867.079956,5183560000,1867.609985,1898.079956,1969.41001,2077.722323,2076.377402,1.2,7.16,36.02,9.08,96.139999,36.80286529,1
8/26/2015,1943.089966,1872.75,5338250000,1940.51001,1872.75,1941.58999,2072.159326,2075.920352,1.18,7.19,30.32,-26.06,95.879997,40.20928971,1
8/27/2015,1989.599976,1942.77002,5006390000,1987.660034,1942.77002,1931.976001,2067.604993,2075.667352,1.17,7.98,26.1,-27.47,96.010002,42.59784821,1
8/28/2015,1993.47998,1975.189941,3949080000,1988.869995,1986.060059,1935.571997,2063.012663,2075.413302,1.17,8.56,26.049999,-16.9,95.459999,41.91999171,0
8/31/2015,1986.72998,1965.97998,3915100000,1972.180054,1986.72998,1951.366016,2057.80933,2075.082952,1.16,9.18,28.43,32.47,95.190002,41.57713979,0
9/1/2015,1970.089966,1903.069946,4371850000,1913.849976,1970.089966,1960.614014,2050.963997,2074.455552,1.15,8.47,31.4,0.46,95.25,43.87286386,1
9/2/2015,1948.910034,1916.52002,3742620000,1948.859985,1916.52002,1962.284009,2045.454333,2074.000753,1.14,8.63,26.09,1.74,95.610001,45.32930214,1
9/3/2015,1975.01001,1944.719971,3520700000,1951.130005,1950.790039,1954.978003,2040.420337,2073.549803,1.13,8.82,25.610001,29.96,95.419998,46.64717321,0
